antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'SKU_8718362'}),frozenset({'SKU_2783996'}),0.017296325934661443,0.02873829479565907,0.0018812562299063583,0.10876623376623376,3.784714247647809,0.0013841893163142544,1.089794554473359
frozenset({'SKU_2783996'}),frozenset({'SKU_8718362'}),0.02873829479565907,0.017296325934661443,0.0018812562299063583,0.06546165119687347,3.784714247647809,0.0013841893163142544,1.0515391640416873
frozenset({'SKU_3559555'}),frozenset({'SKU_803921'}),0.01774558115374356,0.021255387552822587,0.00133372643165003,0.07515822784810126,3.5359613021085896,0.0009565372268771461,1.0582833106357845
frozenset({'SKU_803921'}),frozenset({'SKU_3559555'}),0.021255387552822587,0.01774558115374356,0.00133372643165003,0.06274768824306472,3.535961302108589,0.0009565372268771461,1.0480149331453363
frozenset({'SKU_3998011'}),frozenset({'SKU_9526376'}),0.01781577728172514,0.008409496132193349,0.000519451347063696,0.029156816390858944,3.467130007853909,0.0003696296369210103,1.0213704134807198
frozenset({'SKU_9526376'}),frozenset({'SKU_3998011'}),0.008409496132193349,0.01781577728172514,0.000519451347063696,0.06176961602671119,3.467130007853909,0.0003696296369210103,1.0468475968118267
frozenset({'SKU_3978011'}),frozenset({'SKU_6318344'}),0.04217383369133359,0.025551390585295316,0.003692316331831136,0.08754993342210385,3.4264253888588105,0.0026147162347045843,1.0679473267718982
frozenset({'SKU_6318344'}),frozenset({'SKU_3978011'}),0.025551390585295316,0.04217383369133359,0.003692316331831136,0.1445054945054945,3.4264253888588105,0.0026147162347045843,1.1196169702516203
frozenset({'SKU_2366897'}),frozenset({'SKU_2698353'}),0.006710749835039099,0.026730685535385868,0.0005756082494489604,0.08577405857740587,3.2088237491649387,0.0003962253059018877,1.06458291147388
frozenset({'SKU_2698353'}),frozenset({'SKU_2366897'}),0.026730685535385868,0.006710749835039099,0.0005756082494489604,0.02153361344537815,3.2088237491649383,0.0003962253059018877,1.015149078000046
frozenset({'SKU_7261032'}),frozenset({'SKU_4108011'}),0.006233416164764352,0.038355164329135605,0.0007581181822010698,0.12162162162162161,3.170932096078509,0.0005190344808696429,1.0947956590714456
frozenset({'SKU_4108011'}),frozenset({'SKU_7261032'}),0.038355164329135605,0.006233416164764352,0.0007581181822010698,0.019765739385065886,3.170932096078509,0.0005190344808696429,1.0138051930686571
frozenset({'SKU_3898011'}),frozenset({'SKU_803921'}),0.018012326440073567,0.021255387552822587,0.001193334175686869,0.06625097427903351,3.116902672999523,0.0008104751964751522,1.0481880949663844
frozenset({'SKU_803921'}),frozenset({'SKU_3898011'}),0.021255387552822587,0.018012326440073567,0.001193334175686869,0.05614266842800528,3.116902672999523,0.0008104751964751522,1.040398416913736
frozenset({'SKU_6318344'}),frozenset({'SKU_3968011'}),0.025551390585295316,0.01861601314071516,0.0014600794620168753,0.05714285714285715,3.0695539754363286,0.000984414439117472,1.040861804244696
frozenset({'SKU_3968011'}),frozenset({'SKU_6318344'}),0.01861601314071516,0.025551390585295316,0.0014600794620168753,0.0784313725490196,3.069553975436328,0.000984414439117472,1.0573804059606369
frozenset({'SKU_4108011'}),frozenset({'SKU_3683946'}),0.038355164329135605,0.006359769195131196,0.0007440789566047536,0.019399707174231333,3.0503791221044674,0.0005001489640301222,1.0132979136091458
frozenset({'SKU_3683946'}),frozenset({'SKU_4108011'}),0.006359769195131196,0.038355164329135605,0.0007440789566047536,0.11699779249448124,3.050379122104467,0.0005001489640301222,1.089062776397254
frozenset({'SKU_348498'}),frozenset({'SKU_3524026'}),0.007005573572561738,0.033048337053728116,0.0007019612798158054,0.10020040080160321,3.031934727568987,0.0004704387231350948,1.0746300218489748
frozenset({'SKU_3524026'}),frozenset({'SKU_348498'}),0.033048337053728116,0.007005573572561738,0.0007019612798158054,0.021240441801189464,3.0319347275689865,0.0004704387231350948,1.0145437846398393
frozenset({'SKU_3524026'}),frozenset({'SKU_3013129'}),0.033048337053728116,0.006486122225498042,0.000645804377430541,0.01954120645709431,3.012771850070066,0.00043144882395060454,1.0133152808843924
frozenset({'SKU_3013129'}),frozenset({'SKU_3524026'}),0.006486122225498042,0.033048337053728116,0.000645804377430541,0.09956709956709957,3.0127718500700658,0.00043144882395060454,1.0738742025989847
frozenset({'SKU_4108011'}),frozenset({'SKU_5079809'}),0.038355164329135605,0.0064440045487090935,0.0007440789566047536,0.019399707174231333,3.0105048852142127,0.0004969181032013191,1.0132120117853403
frozenset({'SKU_5079809'}),frozenset({'SKU_4108011'}),0.0064440045487090935,0.038355164329135605,0.0007440789566047536,0.11546840958605663,3.0105048852142122,0.0004969181032013191,1.0871797526426767
frozenset({'SKU_264715'}),frozenset({'SKU_4108011'}),0.012312400847969225,0.038355164329135605,0.0014179617852279269,0.1151653363740023,3.0026031275929026,0.0009457176274178787,1.086807372272356
frozenset({'SKU_4108011'}),frozenset({'SKU_264715'}),0.038355164329135605,0.012312400847969225,0.0014179617852279269,0.0369692532942899,3.002603127592902,0.0009457176274178787,1.0256033906816222
frozenset({'SKU_3968011'}),frozenset({'SKU_803921'}),0.01861601314071516,0.021255387552822587,0.0011512164988979209,0.06184012066365008,2.909385703270232,0.0007555259249035822,1.043259932560255
frozenset({'SKU_803921'}),frozenset({'SKU_3968011'}),0.021255387552822587,0.01861601314071516,0.0011512164988979209,0.05416116248348745,2.9093857032702317,0.0007555259249035822,1.037580555939216
frozenset({'SKU_3854099'}),frozenset({'SKU_3868338'}),0.010852321385952352,0.018293110951999886,0.0005756082494489604,0.05304010349288486,2.899457814040442,0.00037708553024897286,1.036693203871727
frozenset({'SKU_3868338'}),frozenset({'SKU_3854099'}),0.018293110951999886,0.010852321385952352,0.0005756082494489604,0.031465848042977744,2.899457814040442,0.00037708553024897286,1.0212832212631568
frozenset({'SKU_4008011'}),frozenset({'SKU_3978011'}),0.007721574077973859,0.04217383369133359,0.0009406281149531791,0.12181818181818181,2.8884777871928335,0.0006149797339533971,1.0906923218835747
frozenset({'SKU_3978011'}),frozenset({'SKU_4008011'}),0.04217383369133359,0.007721574077973859,0.0009406281149531791,0.022303595206391476,2.8884777871928335,0.0006149797339533971,1.0149146719338666
frozenset({'SKU_4108011'}),frozenset({'SKU_3978011'}),0.038355164329135605,0.04217383369133359,0.004604865995591683,0.12005856515373353,2.846754839325994,0.002987281673970948,1.0885112672026942
frozenset({'SKU_3978011'}),frozenset({'SKU_4108011'}),0.04217383369133359,0.038355164329135605,0.004604865995591683,0.10918774966711052,2.846754839325994,0.002987281673970948,1.0795146062613141
frozenset({'SKU_264715'}),frozenset({'SKU_3559555'}),0.012312400847969225,0.01774558115374356,0.0006177259262379087,0.05017103762827822,2.82724117027265,0.0003992352177928498,1.0341382056760706
frozenset({'SKU_3559555'}),frozenset({'SKU_264715'}),0.01774558115374356,0.012312400847969225,0.0006177259262379087,0.03481012658227848,2.8272411702726497,0.0003992352177928498,1.0233091191214483
frozenset({'SKU_2698353'}),frozenset({'SKU_4062567'}),0.026730685535385868,0.009560712631091269,0.0007160005054121215,0.026785714285714288,2.8016441157960985,0.0004604361025762292,1.0176990842689704
frozenset({'SKU_4062567'}),frozenset({'SKU_2698353'}),0.009560712631091269,0.026730685535385868,0.0007160005054121215,0.0748898678414097,2.8016441157960985,0.0004604361025762292,1.0520577827784163
frozenset({'SKU_3524026'}),frozenset({'SKU_3683946'}),0.033048337053728116,0.006359769195131196,0.0005756082494489604,0.017417162276975363,2.738646913524676,0.00036542845350434746,1.011253395293844
frozenset({'SKU_3683946'}),frozenset({'SKU_3524026'}),0.006359769195131196,0.033048337053728116,0.0005756082494489604,0.09050772626931568,2.7386469135246756,0.00036542845350434746,1.06317743522976
frozenset({'SKU_4108011'}),frozenset({'SKU_6318344'}),0.038355164329135605,0.025551390585295316,0.0026814920888963765,0.0699121522693997,2.7361388428555338,0.0017014643041594463,1.0476952384576832
frozenset({'SKU_6318344'}),frozenset({'SKU_4108011'}),0.025551390585295316,0.038355164329135605,0.0026814920888963765,0.10494505494505495,2.7361388428555338,0.0017014643041594463,1.074397545071193
frozenset({'SKU_3978011'}),frozenset({'SKU_2726578'}),0.04217383369133359,0.013463617346867147,0.0015302755899984557,0.0362849533954727,2.6950374821753127,0.0009624632311279267,1.0236805849706427
frozenset({'SKU_2726578'}),frozenset({'SKU_3978011'}),0.013463617346867147,0.04217383369133359,0.0015302755899984557,0.11366006256517205,2.6950374821753127,0.0009624632311279267,1.0806532864588365
frozenset({'SKU_8718362'}),frozenset({'SKU_5528349'}),0.017296325934661443,0.03396088671748866,0.001558354041191088,0.0900974025974026,2.652975564121699,0.0009709554754952894,1.0616950825727511
frozenset({'SKU_5528349'}),frozenset({'SKU_8718362'}),0.03396088671748866,0.017296325934661443,0.001558354041191088,0.04588673005374122,2.652975564121699,0.0009709554754952894,1.0299654192218604
frozenset({'SKU_7064350'}),frozenset({'SKU_3524026'}),0.005826278622471185,0.033048337053728116,0.0005054121214673799,0.08674698795180723,2.6248518287252662,0.00031286330178302145,1.058799314307923
frozenset({'SKU_3524026'}),frozenset({'SKU_7064350'}),0.033048337053728116,0.005826278622471185,0.0005054121214673799,0.015293118096856415,2.6248518287252662,0.00031286330178302145,1.0096138654541427
frozenset({'SKU_4108011'}),frozenset({'SKU_348498'}),0.038355164329135605,0.007005573572561738,0.0007019612798158054,0.018301610541727673,2.6124357059653716,0.0004332613542203503,1.0115066267709774
frozenset({'SKU_348498'}),frozenset({'SKU_4108011'}),0.007005573572561738,0.038355164329135605,0.0007019612798158054,0.10020040080160321,2.6124357059653716,0.0004332613542203503,1.0687322338524752
frozenset({'SKU_3582465'}),frozenset({'SKU_3524026'}),0.00735655421246964,0.033048337053728116,0.0006317651518342248,0.08587786259541985,2.5985532178458626,0.0003886432686665048,1.0577926333691994
frozenset({'SKU_3524026'}),frozenset({'SKU_3582465'}),0.033048337053728116,0.00735655421246964,0.0006317651518342248,0.019116397621070518,2.5985532178458626,0.0003886432686665048,1.0119890304823935
frozenset({'SKU_3013129'}),frozenset({'SKU_4108011'}),0.006486122225498042,0.038355164329135605,0.000645804377430541,0.09956709956709957,2.595924207564032,0.00039702809361270484,1.067980562692162
frozenset({'SKU_4108011'}),frozenset({'SKU_3013129'}),0.038355164329135605,0.006486122225498042,0.000645804377430541,0.01683748169838946,2.595924207564032,0.00039702809361270484,1.010528635174959
frozenset({'SKU_3898011'}),frozenset({'SKU_3559555'}),0.018012326440073567,0.01774558115374356,0.0008283143101826503,0.04598597038191738,2.5914040224158175,0.000508675109572604,1.0296016498200549
frozenset({'SKU_3559555'}),frozenset({'SKU_3898011'}),0.01774558115374356,0.018012326440073567,0.0008283143101826503,0.04667721518987342,2.591404022415817,0.000508675109572604,1.0300683978255163
frozenset({'SKU_3868338'}),frozenset({'SKU_4976322'}),0.018293110951999886,0.012312400847969225,0.0005756082494489604,0.031465848042977744,2.5556224518281208,0.00035037613465156194,1.0197757065729762
frozenset({'SKU_4976322'}),frozenset({'SKU_3868338'}),0.012312400847969225,0.018293110951999886,0.0005756082494489604,0.0467502850627138,2.5556224518281208,0.00035037613465156194,1.029852801070689
frozenset({'SKU_7261032'}),frozenset({'SKU_3524026'}),0.006233416164764352,0.033048337053728116,0.000519451347063696,0.08333333333333334,2.5215590484282076,0.0003134473086544065,1.0548563595777511
frozenset({'SKU_3524026'}),frozenset({'SKU_7261032'}),0.033048337053728116,0.006233416164764352,0.000519451347063696,0.015717926932880204,2.521559048428207,0.0003134473086544065,1.009635968212406
frozenset({'SKU_264715'}),frozenset({'SKU_3524026'}),0.012312400847969225,0.033048337053728116,0.0010108242429347598,0.08209806157354618,2.484181320230298,0.0006039198697704649,1.0534367806259384
frozenset({'SKU_3524026'}),frozenset({'SKU_264715'}),0.033048337053728116,0.012312400847969225,0.0010108242429347598,0.03058623619371283,2.484181320230298,0.0006039198697704649,1.0188503980735673
frozenset({'SKU_3978011'}),frozenset({'SKU_264715'}),0.04217383369133359,0.012312400847969225,0.0012635303036684497,0.029960053262316908,2.433323413707607,0.0007442691579651609,1.018192706881503
frozenset({'SKU_264715'}),frozenset({'SKU_3978011'}),0.012312400847969225,0.04217383369133359,0.0012635303036684497,0.10262257696693274,2.433323413707607,0.0007442691579651609,1.0673615601686157
frozenset({'SKU_264715'}),frozenset({'SKU_3998011'}),0.012312400847969225,0.01781577728172514,0.000533490572660012,0.043329532497149374,2.432087683403824,0.00031413558134926853,1.026669324581558
frozenset({'SKU_3998011'}),frozenset({'SKU_264715'}),0.01781577728172514,0.012312400847969225,0.000533490572660012,0.029944838455476748,2.432087683403824,0.00031413558134926853,1.0181767370624915
frozenset({'SKU_1832285'}),frozenset({'SKU_4976322'}),0.021662525095115754,0.012312400847969225,0.000645804377430541,0.02981205443940376,2.4213031079410383,0.00037908668508028313,1.018037385097918
frozenset({'SKU_4976322'}),frozenset({'SKU_1832285'}),0.012312400847969225,0.021662525095115754,0.000645804377430541,0.052451539338654506,2.421303107941038,0.00037908668508028313,1.032493339941737
frozenset({'SKU_4108011'}),frozenset({'SKU_4008011'}),0.038355164329135605,0.007721574077973859,0.0007019612798158054,0.018301610541727673,2.370191667775855,0.00040579903717552425,1.0107772780085664
frozenset({'SKU_4008011'}),frozenset({'SKU_4108011'}),0.007721574077973859,0.038355164329135605,0.0007019612798158054,0.09090909090909091,2.370191667775855,0.00040579903717552425,1.057809319237951
frozenset({'SKU_4008011'}),frozenset({'SKU_3524026'}),0.007721574077973859,0.033048337053728116,0.0006036867006415926,0.07818181818181817,2.3656808527071904,0.00034850151792738254,1.0489613700600582
frozenset({'SKU_3524026'}),frozenset({'SKU_4008011'}),0.033048337053728116,0.007721574077973859,0.0006036867006415926,0.018266779949022937,2.3656808527071904,0.00034850151792738254,1.0107414169712026
frozenset({'SKU_3559555'}),frozenset({'SKU_3968011'}),0.01774558115374356,0.01861601314071516,0.0007721574077973859,0.043512658227848104,2.3373779282891345,0.0004418054358496685,1.0260292468073913
frozenset({'SKU_3968011'}),frozenset({'SKU_3559555'}),0.01861601314071516,0.01774558115374356,0.0007721574077973859,0.04147812971342383,2.3373779282891345,0.0004418054358496685,1.0247595274509331
frozenset({'SKU_3559555'}),frozenset({'SKU_3998011'}),0.01774558115374356,0.01781577728172514,0.0007300397310084376,0.04113924050632912,2.3091465421791306,0.0004138884094385633,1.0243241398646035
frozenset({'SKU_3998011'}),frozenset({'SKU_3559555'}),0.01781577728172514,0.01774558115374356,0.0007300397310084376,0.04097714736012609,2.3091465421791306,0.0004138884094385633,1.0242242050253898
frozenset({'SKU_3978011'}),frozenset({'SKU_803921'}),0.04217383369133359,0.021255387552822587,0.0020637661626584677,0.048934753661784285,2.3022282487286874,0.001167344982960886,1.0291035407039975
frozenset({'SKU_803921'}),frozenset({'SKU_3978011'}),0.021255387552822587,0.04217383369133359,0.0020637661626584677,0.09709379128137384,2.3022282487286874,0.001167344982960886,1.0608257613689254
frozenset({'SKU_3161221'}),frozenset({'SKU_4976322'}),0.021072877620070478,0.012312400847969225,0.0005756082494489604,0.02731512325116589,2.218505033132606,0.00031615053317045295,1.0154240317309577
frozenset({'SKU_4976322'}),frozenset({'SKU_3161221'}),0.012312400847969225,0.021072877620070478,0.0005756082494489604,0.0467502850627138,2.218505033132606,0.00031615053317045295,1.0269367061330121
frozenset({'SKU_6318344'}),frozenset({'SKU_3559555'}),0.025551390585295316,0.01774558115374356,0.0009967850173384436,0.03901098901098901,2.1983494748921966,0.0005433607421160865,1.022128669125321
frozenset({'SKU_3559555'}),frozenset({'SKU_6318344'}),0.01774558115374356,0.025551390585295316,0.0009967850173384436,0.05617088607594937,2.1983494748921966,0.0005433607421160865,1.03244177896076
frozenset({'SKU_3559555'}),frozenset({'SKU_3978011'}),0.01774558115374356,0.04217383369133359,0.0016425893947689845,0.0925632911392405,2.1948038164304133,0.00089419020643494,1.0555294456967343
frozenset({'SKU_3978011'}),frozenset({'SKU_3559555'}),0.04217383369133359,0.01774558115374356,0.0016425893947689845,0.03894806924101198,2.1948038164304133,0.00089419020643494,1.0220617506803444
frozenset({'SKU_3582465'}),frozenset({'SKU_4108011'}),0.00735655421246964,0.038355164329135605,0.0006177259262379087,0.08396946564885496,2.189261006113576,0.0003355640805224409,1.049795612274027
frozenset({'SKU_4108011'}),frozenset({'SKU_3582465'}),0.038355164329135605,0.00735655421246964,0.0006177259262379087,0.016105417276720352,2.189261006113576,0.0003355640805224409,1.008892073620362
frozenset({'SKU_3978011'}),frozenset({'SKU_348498'}),0.04217383369133359,0.007005573572561738,0.0006317651518342248,0.014980026631158454,2.138301236294159,0.0003363132570726044,1.0080957272686801
frozenset({'SKU_348498'}),frozenset({'SKU_3978011'}),0.007005573572561738,0.04217383369133359,0.0006317651518342248,0.09018036072144288,2.138301236294159,0.0003363132570726044,1.0527648832335343
frozenset({'SKU_3978011'}),frozenset({'SKU_3582465'}),0.04217383369133359,0.00735655421246964,0.0006598436030268571,0.015645805592543277,2.126784516319208,0.00034958950912888296,1.0084210047838151
frozenset({'SKU_3582465'}),frozenset({'SKU_3978011'}),0.00735655421246964,0.04217383369133359,0.0006598436030268571,0.08969465648854963,2.126784516319208,0.00034958950912888296,1.052203168020422
frozenset({'SKU_9402188'}),frozenset({'SKU_3524026'}),0.011245419702649202,0.033048337053728116,0.0007721574077973859,0.0686641697877653,2.0776891035738037,0.00040051498715360005,1.0382416649061177
frozenset({'SKU_3524026'}),frozenset({'SKU_9402188'}),0.033048337053728116,0.011245419702649202,0.0007721574077973859,0.02336448598130841,2.0776891035738037,0.00040051498715360005,1.012408996093938
frozenset({'SKU_3013129'}),frozenset({'SKU_3978011'}),0.006486122225498042,0.04217383369133359,0.0005615690238526443,0.08658008658008658,2.052933750670102,0.0002880243838128274,1.0486153763853172
frozenset({'SKU_3978011'}),frozenset({'SKU_3013129'}),0.04217383369133359,0.006486122225498042,0.0005615690238526443,0.013315579227696404,2.052933750670102,0.0002880243838128274,1.006921622413834
frozenset({'SKU_3524026'}),frozenset({'SKU_3998011'}),0.033048337053728116,0.01781577728172514,0.0012073734012831851,0.036533559898045874,2.050629580754854,0.0006185915888025806,1.0194275398054757
frozenset({'SKU_3998011'}),frozenset({'SKU_3524026'}),0.01781577728172514,0.033048337053728116,0.0012073734012831851,0.06776989755713159,2.050629580754854,0.0006185915888025806,1.0372456976152316
frozenset({'SKU_803921'}),frozenset({'SKU_726718'}),0.021255387552822587,0.018405424756770417,0.0008002358589900181,0.037648612945838836,2.0455172017689964,0.0004090214227105474,1.0199960102390182
frozenset({'SKU_726718'}),frozenset({'SKU_803921'}),0.018405424756770417,0.021255387552822587,0.0008002358589900181,0.043478260869565216,2.0455172017689964,0.0004090214227105474,1.023233003922049
frozenset({'SKU_803921'}),frozenset({'SKU_3690654'}),0.021255387552822587,0.011666596470538686,0.0005054121214673799,0.023778071334214005,2.0381326631344514,0.00025743409206368796,1.0124064769577839
frozenset({'SKU_3690654'}),frozenset({'SKU_803921'}),0.011666596470538686,0.021255387552822587,0.0005054121214673799,0.04332129963898917,2.0381326631344514,0.00025743409206368796,1.0230651231995023
frozenset({'SKU_803921'}),frozenset({'SKU_6318344'}),0.021255387552822587,0.025551390585295316,0.0010810203709163402,0.05085865257595772,1.9904455847982927,0.0005379156615123459,1.0266633226540451
frozenset({'SKU_6318344'}),frozenset({'SKU_803921'}),0.025551390585295316,0.021255387552822587,0.0010810203709163402,0.0423076923076923,1.9904455847982925,0.0005379156615123459,1.0219823262500647
frozenset({'SKU_9402188'}),frozenset({'SKU_3978011'}),0.011245419702649202,0.04217383369133359,0.0009406281149531791,0.08364544319600499,1.9833492920799731,0.0004663656546244057,1.0452571651406564
frozenset({'SKU_3978011'}),frozenset({'SKU_9402188'}),0.04217383369133359,0.011245419702649202,0.0009406281149531791,0.022303595206391476,1.983349292079973,0.0004663656546244057,1.0113104389558194
frozenset({'SKU_1832285'}),frozenset({'SKU_3864099'}),0.021662525095115754,0.013533813474848727,0.0005756082494489604,0.026571613739468567,1.9633500778512518,0.00028243167541743415,1.0133936922824955
frozenset({'SKU_3864099'}),frozenset({'SKU_1832285'}),0.013533813474848727,0.021662525095115754,0.0005756082494489604,0.04253112033195021,1.9633500778512516,0.00028243167541743415,1.0217955859244945
frozenset({'SKU_803921'}),frozenset({'SKU_264715'}),0.021255387552822587,0.012312400847969225,0.0005054121214673799,0.023778071334214005,1.9312294675766584,0.00024370726973809256,1.0117449425684537
frozenset({'SKU_264715'}),frozenset({'SKU_803921'}),0.012312400847969225,0.021255387552822587,0.0005054121214673799,0.04104903078677309,1.9312294675766581,0.00024370726973809256,1.0206409335507427
frozenset({'SKU_4108011'}),frozenset({'SKU_4112626'}),0.038355164329135605,0.008409496132193349,0.0006036867006415926,0.0157393850658858,1.8716204655391977,0.0002811390945660864,1.0074471017355329
frozenset({'SKU_4112626'}),frozenset({'SKU_4108011'}),0.008409496132193349,0.038355164329135605,0.0006036867006415926,0.0717863105175292,1.8716204655391977,0.0002811390945660864,1.0360166485015248
frozenset({'SKU_7808101'}),frozenset({'SKU_803921'}),0.014727147650535597,0.021255387552822587,0.0005756082494489604,0.03908484270734033,1.8388205159849036,0.0002625770185891857,1.0185546611677472
frozenset({'SKU_803921'}),frozenset({'SKU_7808101'}),0.021255387552822587,0.014727147650535597,0.0005756082494489604,0.027080581241743725,1.8388205159849034,0.0002625770185891857,1.0126972834060346
frozenset({'SKU_3978011'}),frozenset({'SKU_726718'}),0.04217383369133359,0.018405424756770417,0.0013898833340352946,0.0329560585885486,1.7905622404299988,0.0006136560113249051,1.0150465074115875
frozenset({'SKU_726718'}),frozenset({'SKU_3978011'}),0.018405424756770417,0.04217383369133359,0.0013898833340352946,0.07551487414187642,1.7905622404299986,0.0006136560113249051,1.0360644422695229
frozenset({'SKU_6318344'}),frozenset({'SKU_3690654'}),0.025551390585295316,0.011666596470538686,0.000533490572660012,0.020879120879120878,1.7896497004800251,0.0002353928094402503,1.0094089755463633
frozenset({'SKU_3690654'}),frozenset({'SKU_6318344'}),0.011666596470538686,0.025551390585295316,0.000533490572660012,0.045728038507821894,1.7896497004800251,0.0002353928094402503,1.0211434986426478
frozenset({'SKU_3524026'}),frozenset({'SKU_6318344'}),0.033048337053728116,0.025551390585295316,0.0015021971388058234,0.045454545454545456,1.778946053946054,0.0006577661705515285,1.0208509241487382
frozenset({'SKU_6318344'}),frozenset({'SKU_3524026'}),0.025551390585295316,0.033048337053728116,0.0015021971388058234,0.05879120879120879,1.778946053946054,0.0006577661705515285,1.0273508619744396
frozenset({'SKU_803921'}),frozenset({'SKU_3524026'}),0.021255387552822587,0.033048337053728116,0.0012494910780721335,0.05878467635402906,1.7787483908331079,0.0005470358660188355,1.0273437317197582
frozenset({'SKU_3524026'}),frozenset({'SKU_803921'}),0.033048337053728116,0.021255387552822587,0.0012494910780721335,0.037807986406117246,1.7787483908331079,0.0005470358660188355,1.0172030100223646
frozenset({'SKU_803921'}),frozenset({'SKU_2726578'}),0.021255387552822587,0.013463617346867147,0.0005054121214673799,0.023778071334214005,1.7660982722259952,0.00021923771689681367,1.010565685613561
frozenset({'SKU_2726578'}),frozenset({'SKU_803921'}),0.013463617346867147,0.021255387552822587,0.0005054121214673799,0.03753910323253389,1.766098272225995,0.00021923771689681367,1.0169188335177064
frozenset({'SKU_803921'}),frozenset({'SKU_3998011'}),0.021255387552822587,0.01781577728172514,0.0006598436030268571,0.031043593130779396,1.742477616321738,0.0002811623523490171,1.013651610903523
frozenset({'SKU_3998011'}),frozenset({'SKU_803921'}),0.01781577728172514,0.021255387552822587,0.0006598436030268571,0.037037037037037035,1.7424776163217377,0.0002811623523490171,1.016388636002838
frozenset({'SKU_4108011'}),frozenset({'SKU_9402188'}),0.038355164329135605,0.011245419702649202,0.0007440789566047536,0.019399707174231333,1.725120776920504,0.0003127590359595442,1.0083156078284294
frozenset({'SKU_9402188'}),frozenset({'SKU_4108011'}),0.011245419702649202,0.038355164329135605,0.0007440789566047536,0.066167290886392,1.7251207769205037,0.0003127590359595442,1.029782771888185
frozenset({'SKU_3998011'}),frozenset({'SKU_6318344'}),0.01781577728172514,0.025551390585295316,0.0007581181822010698,0.0425531914893617,1.6653963058218377,0.0003029002982950798,1.0177574364998025
frozenset({'SKU_6318344'}),frozenset({'SKU_3998011'}),0.025551390585295316,0.01781577728172514,0.0007581181822010698,0.02967032967032967,1.6653963058218375,0.0003029002982950798,1.0122170358704758
frozenset({'SKU_4108011'}),frozenset({'SKU_803921'}),0.038355164329135605,0.021255387552822587,0.0013477656572463462,0.03513909224011713,1.6531852055292622,0.0005325117747783724,1.0143893327790927
frozenset({'SKU_803921'}),frozenset({'SKU_4108011'}),0.021255387552822587,0.038355164329135605,0.0013477656572463462,0.06340819022457067,1.6531852055292622,0.0005325117747783724,1.0267491404835605
frozenset({'SKU_7808101'}),frozenset({'SKU_3978011'}),0.014727147650535597,0.04217383369133359,0.001024863468531076,0.0695900857959962,1.650077303982361,0.0004037631927696734,1.0294668529280648
frozenset({'SKU_3978011'}),frozenset({'SKU_7808101'}),0.04217383369133359,0.014727147650535597,0.001024863468531076,0.02430093209054594,1.650077303982361,0.0004037631927696734,1.0098122307941968
frozenset({'SKU_1832285'}),frozenset({'SKU_3868338'}),0.021662525095115754,0.018293110951999886,0.0006177259262379087,0.028515878159429683,1.5588315314029293,0.00022145095117247432,1.01052283509077
frozenset({'SKU_3868338'}),frozenset({'SKU_1832285'}),0.018293110951999886,0.021662525095115754,0.0006177259262379087,0.03376822716807368,1.5588315314029293,0.00022145095117247432,1.0125287766489788
frozenset({'SKU_3559555'}),frozenset({'SKU_3524026'}),0.01774558115374356,0.033048337053728116,0.0008844712125679147,0.049841772151898736,1.5081476587118077,0.00029800926538471216,1.0176743563397899
frozenset({'SKU_3524026'}),frozenset({'SKU_3559555'}),0.033048337053728116,0.01774558115374356,0.0008844712125679147,0.026762956669498725,1.5081476587118074,0.00029800926538471216,1.0092653435024388
