SKU,STORE,COST,RETAIL
7990668,4504,8.1,13.5
7990668,4702,8.1,13.5
7990668,4804,8.1,13.5
7990668,7103,8.1,13.5
7990668,7704,8.1,13.5
7990668,8309,8.1,13.5
7990668,8409,8.1,13.5
7990668,8707,8.1,13.5
7990668,9303,8.1,13.5
7990668,9603,8.1,13.5
7990668,9609,8.1,13.5
8000668,603,8.1,13.5
8000668,807,8.1,13.5
8000668,903,8.1,13.5
8000668,907,8.1,13.5
8000668,1702,8.1,13.5
8000668,2103,8.1,13.5
8000668,2209,8.1,13.5
8000668,2509,8.1,13.5
8000668,2704,8.1,13.5
8000668,2807,8.1,13.5
8000668,3109,8.1,13.5
8000668,3202,8.1,13.5
8000668,3309,8.1,13.5
8000668,4103,8.1,13.5
8000668,4504,8.1,13.5
8000668,4702,8.1,13.5
8000668,4804,8.1,13.5
8000668,7103,8.1,13.5
8000668,7704,8.1,13.5
8000668,8309,8.1,13.5
8000668,8409,8.1,13.5
8000668,8707,8.1,13.5
8000668,9303,8.1,13.5
8000668,9603,8.1,13.5
8000668,9609,8.1,13.5
8269682,603,16.2,27.0
8269682,807,16.2,27.0
8269682,903,16.2,27.0
8269682,907,16.2,27.0
8269682,1702,16.2,27.0
8269682,2103,16.2,27.0
8269682,2209,16.2,27.0
8269682,2509,16.2,27.0
8269682,2704,16.2,27.0
8269682,2807,16.2,27.0
8269682,3109,16.2,27.0
8269682,3202,16.2,27.0
8269682,3309,16.2,27.0
8269682,4103,16.2,27.0
8269682,4504,16.2,27.0
8269682,4702,16.2,27.0
8269682,4804,16.2,27.0
8269682,7103,16.2,27.0
8269682,7704,16.2,27.0
8269682,8309,16.2,27.0
8269682,8409,16.2,27.0
8269682,8707,16.2,27.0
8269682,9303,16.2,27.0
8269682,9603,16.2,27.0
8269682,9609,16.2,27.0
8338370,603,52.8,88.0
8338370,807,52.8,88.0
8338370,903,52.8,88.0
8338370,907,52.8,88.0
8338370,1702,52.8,88.0
8338370,2103,52.8,88.0
8338370,2209,52.8,88.0
8338370,2509,52.8,88.0
8338370,2704,52.8,88.0
8338370,2807,52.8,88.0
8338370,3109,52.8,88.0
8338370,3202,52.8,88.0
8338370,3309,52.8,88.0
8338370,4103,52.8,88.0
8338370,4504,52.8,88.0
8338370,4702,52.8,88.0
8338370,4804,52.8,88.0
8338370,7103,52.8,88.0
8338370,7704,52.8,88.0
8338370,8309,52.8,88.0
8338370,8409,52.8,88.0
8338370,8707,52.8,88.0
8338370,9303,52.8,88.0
8338370,9603,52.8,88.0
8338370,9609,52.8,88.0
8391343,603,8.1,13.5
8391343,807,8.1,13.5
8391343,903,8.1,13.5
8391343,907,8.1,13.5
8391343,1702,8.1,13.5
8391343,2103,8.1,13.5
8391343,2209,8.1,13.5
8391343,2509,8.1,13.5
8391343,2704,8.1,13.5
8391343,2807,8.1,13.5
8391343,3109,8.1,13.5
8391343,3202,8.1,13.5
8391343,3309,8.1,13.5
8391343,4103,8.1,13.5
8391343,4504,8.1,13.5
8391343,4702,8.1,13.5
8391343,4804,8.1,13.5
8391343,7103,8.1,13.5
8391343,7704,8.1,13.5
8391343,8309,8.1,13.5
8391343,8409,8.1,13.5
8391343,8707,8.1,13.5
8391343,9303,8.1,13.5
8391343,9603,8.1,13.5
8391343,9609,8.1,13.5
8401343,603,8.1,13.5
8401343,807,8.1,13.5
8401343,903,8.1,13.5
8401343,907,8.1,13.5
8401343,1702,8.1,13.5
8401343,2103,8.1,13.5
8401343,2209,8.1,13.5
8401343,2509,8.1,13.5
8401343,2704,8.1,13.5
8401343,2807,8.1,13.5
8401343,3109,8.1,13.5
8401343,3202,8.1,13.5
8401343,3309,8.1,13.5
8401343,4103,8.1,13.5
8401343,4504,8.1,13.5
8401343,4702,8.1,13.5
8401343,4804,8.1,13.5
8401343,7103,8.1,13.5
8401343,7704,8.1,13.5
8401343,8309,8.1,13.5
8401343,8409,8.1,13.5
8401343,8707,8.1,13.5
8401343,9303,8.1,13.5
8401343,9603,8.1,13.5
8401343,9609,8.1,13.5
8408104,603,8.4,14.0
8408104,807,8.4,14.0
8408104,903,8.4,14.0
8408104,907,8.4,14.0
8408104,1702,8.4,14.0
8408104,2103,8.4,14.0
8408104,2209,8.4,14.0
8408104,2509,8.4,14.0
8408104,2704,8.4,14.0
8408104,2807,8.4,14.0
8408104,3109,8.4,14.0
8408104,3202,8.4,14.0
8408104,3309,8.4,14.0
8408104,4103,8.4,14.0
8408104,4504,8.4,14.0
8408104,4702,8.4,14.0
8408104,4804,8.4,14.0
8408104,7103,8.4,14.0
8408104,7704,8.4,14.0
8408104,8309,8.4,14.0
8408104,8409,8.4,14.0
8408104,8707,8.4,14.0
8408104,9303,8.4,14.0
8408104,9603,8.4,14.0
8408104,9609,8.4,14.0
8541343,603,7.5,12.5
8541343,807,7.5,12.5
8541343,903,7.5,12.5
8541343,907,7.5,12.5
8541343,1702,7.5,12.5
8541343,2103,7.5,12.5
8541343,2209,7.5,12.5
8541343,2509,7.5,12.5
8541343,2704,7.5,12.5
8541343,2807,7.5,12.5
8541343,3109,7.5,12.5
8541343,3202,7.5,12.5
8541343,3309,7.5,12.5
8541343,4103,7.5,12.5
8541343,4504,7.5,12.5
8541343,4702,7.5,12.5
8541343,4804,7.5,12.5
8541343,7103,7.5,12.5
8541343,7704,7.5,12.5
8541343,8309,7.5,12.5
8541343,8409,7.5,12.5
8541343,8707,7.5,12.5
8541343,9303,7.5,12.5
8541343,9603,7.5,12.5
8541343,9609,7.5,12.5
8612840,603,15.0,25.0
8612840,807,15.0,25.0
8612840,903,15.0,25.0
8612840,907,15.0,25.0
8612840,1702,15.0,25.0
8612840,2103,15.0,25.0
8612840,2209,15.0,25.0
8612840,2509,15.0,25.0
8612840,2704,15.0,25.0
8612840,2807,15.0,25.0
8612840,3109,15.0,25.0
8612840,3202,15.0,25.0
8612840,3309,15.0,25.0
8612840,4103,15.0,25.0
8612840,4504,15.0,25.0
8612840,4702,15.0,25.0
8612840,4804,15.0,25.0
8612840,7103,15.0,25.0
8612840,7704,15.0,25.0
8612840,8309,15.0,25.0
8612840,8409,15.0,25.0
8612840,8707,15.0,25.0
8612840,9303,15.0,25.0
8612840,9603,15.0,25.0
8612840,9609,15.0,25.0
8621343,603,7.5,12.5
8621343,807,7.5,12.5
8621343,903,7.5,12.5
8621343,907,7.5,12.5
8621343,1702,7.5,12.5
8621343,2103,7.5,12.5
8621343,2209,7.5,12.5
8621343,2509,7.5,12.5
8621343,2704,7.5,12.5
8621343,2807,7.5,12.5
8621343,3109,7.5,12.5
8621343,3202,7.5,12.5
8621343,3309,7.5,12.5
8621343,4103,7.5,12.5
8621343,4504,7.5,12.5
8621343,4702,7.5,12.5
8621343,4804,7.5,12.5
8621343,7103,7.5,12.5
8621343,7704,7.5,12.5
8621343,8309,7.5,12.5
8621343,8409,7.5,12.5
8621343,8707,7.5,12.5
8621343,9303,7.5,12.5
8621343,9603,7.5,12.5
8621343,9609,7.5,12.5
8671343,603,7.5,12.5
8671343,807,7.5,12.5
8671343,903,7.5,12.5
8671343,907,7.5,12.5
8671343,1702,7.5,12.5
8671343,2103,7.5,12.5
8671343,2209,7.5,12.5
8671343,2509,7.5,12.5
8671343,2704,7.5,12.5
8671343,2807,7.5,12.5
8671343,3109,7.5,12.5
8671343,3202,7.5,12.5
8671343,3309,7.5,12.5
8671343,4103,7.5,12.5
8671343,4504,7.5,12.5
8671343,4702,7.5,12.5
8671343,4804,7.5,12.5
8671343,7103,7.5,12.5
8671343,7704,7.5,12.5
8671343,8309,7.5,12.5
8671343,8409,7.5,12.5
8671343,8707,7.5,12.5
8671343,9303,7.5,12.5
8671343,9603,7.5,12.5
8671343,9609,7.5,12.5
8711343,603,7.5,12.5
8711343,807,7.5,12.5
8711343,903,7.5,12.5
8711343,907,7.5,12.5
8711343,1702,7.5,12.5
8711343,2103,7.5,12.5
8711343,2209,7.5,12.5
8711343,2509,7.5,12.5
8711343,2704,7.5,12.5
8711343,2807,7.5,12.5
8711343,3109,7.5,12.5
8711343,3202,7.5,12.5
8711343,3309,7.5,12.5
8711343,4103,7.5,12.5
8711343,4504,7.5,12.5
8711343,4702,7.5,12.5
8711343,4804,7.5,12.5
8711343,7103,7.5,12.5
8711343,7704,7.5,12.5
8711343,8309,7.5,12.5
8711343,8409,7.5,12.5
8711343,8707,7.5,12.5
8711343,9303,7.5,12.5
8711343,9603,7.5,12.5
8711343,9609,7.5,12.5
8712840,603,15.0,25.0
8712840,807,15.0,25.0
8712840,903,15.0,25.0
8712840,907,15.0,25.0
8712840,1702,15.0,25.0
8712840,2103,15.0,25.0
8712840,2209,15.0,25.0
8712840,2509,15.0,25.0
8712840,2704,15.0,25.0
8712840,2807,15.0,25.0
8712840,3109,15.0,25.0
8712840,3202,15.0,25.0
8712840,3309,15.0,25.0
8712840,4103,15.0,25.0
8712840,4504,15.0,25.0
8712840,4702,15.0,25.0
8712840,4804,15.0,25.0
8712840,7103,15.0,25.0
8712840,7704,15.0,25.0
8712840,8309,15.0,25.0
8712840,8409,15.0,25.0
8712840,8707,15.0,25.0
8712840,9303,15.0,25.0
8712840,9603,15.0,25.0
8712840,9609,15.0,25.0
8768012,603,12.3,20.5
8768012,807,12.3,20.5
8768012,903,12.3,20.5
8768012,907,12.3,20.5
8768012,1702,12.3,20.5
8768012,2103,12.3,20.5
8768012,2209,12.3,20.5
8768012,2509,12.3,20.5
8768012,2704,12.3,20.5
8768012,2807,12.3,20.5
8768012,3109,12.3,20.5
8768012,3202,12.3,20.5
8768012,3309,12.3,20.5
8768012,4103,12.3,20.5
8768012,4504,12.3,20.5
8768012,4702,12.3,20.5
8768012,4804,12.3,20.5
8768012,7103,12.3,20.5
8768012,7704,12.3,20.5
8768012,8309,12.3,20.5
8768012,8409,12.3,20.5
8768012,8707,12.3,20.5
8768012,9303,12.3,20.5
8768012,9603,12.3,20.5
8768012,9609,12.3,20.5
8788012,603,12.3,20.5
8788012,807,12.3,20.5
8788012,903,12.3,20.5
8788012,907,12.3,20.5
8788012,1702,12.3,20.5
8788012,2103,12.3,20.5
8788012,2209,12.3,20.5
8788012,2509,12.3,20.5
8788012,2704,12.3,20.5
8788012,2807,12.3,20.5
8788012,3109,12.3,20.5
8788012,3202,12.3,20.5
8788012,3309,12.3,20.5
8788012,4103,12.3,20.5
8788012,4504,12.3,20.5
8788012,4702,12.3,20.5
8788012,4804,12.3,20.5
8788012,7103,12.3,20.5
8788012,7704,12.3,20.5
8788012,8309,12.3,20.5
8788012,8409,12.3,20.5
8788012,8707,12.3,20.5
8788012,9303,12.3,20.5
8788012,9603,12.3,20.5
8788012,9609,12.3,20.5
8791356,603,0.6,1.0
8791356,807,0.6,1.0
8791356,903,0.6,1.0
8791356,907,0.6,1.0
8791356,1702,0.6,1.0
8791356,2103,0.6,1.0
8791356,2209,0.6,1.0
8791356,2509,0.6,1.0
8791356,2704,0.6,1.0
8791356,2807,0.6,1.0
8791356,3109,0.6,1.0
8791356,3202,0.6,1.0
8791356,3309,0.6,1.0
8791356,4103,0.6,1.0
8791356,4504,0.6,1.0
8791356,4702,0.6,1.0
8791356,4804,0.6,1.0
8791356,7103,0.6,1.0
8791356,7704,0.6,1.0
8791356,8309,0.6,1.0
8791356,8409,0.6,1.0
8791356,8707,0.6,1.0
8791356,9303,0.6,1.0
8791356,9603,0.6,1.0
8791356,9609,0.6,1.0
8798636,603,10.5,17.5
8798636,807,10.5,17.5
8798636,903,10.5,17.5
8798636,907,10.5,17.5
8798636,1702,10.5,17.5
8798636,2103,10.5,17.5
8798636,2209,10.5,17.5
8798636,2509,10.5,17.5
8798636,2704,10.5,17.5
8798636,2807,10.5,17.5
8798636,3109,10.5,17.5
8798636,3202,10.5,17.5
8798636,3309,10.5,17.5
8798636,4103,10.5,17.5
8798636,4504,10.5,17.5
8798636,4702,10.5,17.5
8798636,4804,10.5,17.5
8798636,7103,10.5,17.5
8798636,7704,10.5,17.5
8798636,8309,10.5,17.5
8798636,8409,10.5,17.5
8798636,8707,10.5,17.5
8798636,9303,10.5,17.5
8798636,9603,10.5,17.5
8798636,9609,10.5,17.5
8942943,603,8.7,14.5
8942943,807,8.7,14.5
8942943,903,8.7,14.5
8942943,907,8.7,14.5
8942943,1702,8.7,14.5
8942943,2103,8.7,14.5
8942943,2209,8.7,14.5
8942943,2509,8.7,14.5
8942943,2704,8.7,14.5
8942943,2807,8.7,14.5
8942943,3109,8.7,14.5
8942943,3202,8.7,14.5
8942943,3309,8.7,14.5
8942943,4103,8.7,14.5
8942943,4504,8.7,14.5
8942943,4702,8.7,14.5
8942943,4804,8.7,14.5
8942943,7103,8.7,14.5
8942943,7704,8.7,14.5
8942943,8309,8.7,14.5
8942943,8409,8.7,14.5
8942943,8707,8.7,14.5
8942943,9303,8.7,14.5
8942943,9603,8.7,14.5
8942943,9609,8.7,14.5
8963391,603,40.5,67.5
8963391,807,40.5,67.5
8963391,903,40.5,67.5
8963391,907,40.5,67.5
8963391,1702,40.5,67.5
8963391,2103,40.5,67.5
8963391,2209,40.5,67.5
8963391,2509,40.5,67.5
8963391,2704,40.5,67.5
8963391,2807,40.5,67.5
8963391,3109,40.5,67.5
8963391,3202,40.5,67.5
8963391,3309,40.5,67.5
8963391,4103,40.5,67.5
8963391,4504,40.5,67.5
8963391,4702,40.5,67.5
8963391,4804,40.5,67.5
8963391,7103,40.5,67.5
8963391,7704,40.5,67.5
8963391,8309,40.5,67.5
8963391,8409,40.5,67.5
8963391,8707,40.5,67.5
8963391,9303,40.5,67.5
8963391,9603,40.5,67.5
8963391,9609,40.5,67.5
8976669,1702,2.5,1.5
9004350,603,11.1,18.5
9004350,807,11.1,18.5
9004350,903,11.1,18.5
9004350,907,11.1,18.5
9004350,1702,11.1,18.5
9004350,2103,11.1,18.5
9004350,2209,11.1,18.5
9004350,2509,11.1,18.5
9004350,2704,11.1,18.5
9004350,2807,11.1,18.5
9004350,3109,11.1,18.5
9004350,3202,11.1,18.5
9004350,3309,11.1,18.5
9004350,4103,11.1,18.5
9004350,4504,11.1,18.5
9004350,4702,11.1,18.5
9004350,4804,11.1,18.5
9004350,7103,11.1,18.5
9004350,7704,11.1,18.5
9004350,8309,11.1,18.5
9004350,8409,11.1,18.5
9004350,8707,11.1,18.5
9004350,9303,11.1,18.5
9004350,9603,11.1,18.5
9004350,9609,11.1,18.5
9014350,603,11.1,18.5
9014350,807,11.1,18.5
9014350,903,11.1,18.5
9014350,907,11.1,18.5
9014350,1702,11.1,18.5
9014350,2103,11.1,18.5
9014350,2209,11.1,18.5
9014350,2509,11.1,18.5
9014350,2704,11.1,18.5
9014350,2807,11.1,18.5
9014350,3109,11.1,18.5
9014350,3202,11.1,18.5
9014350,3309,11.1,18.5
9014350,4103,11.1,18.5
9014350,4504,11.1,18.5
9014350,4702,11.1,18.5
9014350,4804,11.1,18.5
9014350,7103,11.1,18.5
9014350,7704,11.1,18.5
9014350,8309,11.1,18.5
9014350,8409,11.1,18.5
9014350,8707,11.1,18.5
9014350,9303,11.1,18.5
9014350,9603,11.1,18.5
9014350,9609,11.1,18.5
9087642,603,15.0,25.0
9087642,907,15.0,25.0
9087642,3309,15.0,25.0
9087642,7704,15.0,25.0
9087642,8309,15.0,25.0
9154793,603,15.0,25.0
9154793,807,15.0,25.0
9154793,903,15.0,25.0
9154793,907,15.0,25.0
9154793,1702,15.0,25.0
9154793,2103,15.0,25.0
9154793,2209,15.0,25.0
9154793,2509,15.0,25.0
9154793,2704,15.0,25.0
9154793,2807,15.0,25.0
9154793,3109,15.0,25.0
9154793,3202,15.0,25.0
9154793,3309,15.0,25.0
9154793,4103,15.0,25.0
9154793,4504,15.0,25.0
9154793,4702,15.0,25.0
9154793,4804,15.0,25.0
9154793,7103,15.0,25.0
9154793,7704,15.0,25.0
9154793,8309,15.0,25.0
9154793,8409,15.0,25.0
9154793,8707,15.0,25.0
9154793,9303,15.0,25.0
9154793,9603,15.0,25.0
9154793,9609,15.0,25.0
9168271,603,8.1,13.5
9168271,807,8.1,13.5
9168271,903,8.1,13.5
9168271,907,8.1,13.5
9168271,1702,8.1,13.5
9168271,2103,8.1,13.5
9168271,2209,8.1,13.5
9168271,2509,8.1,13.5
9168271,2704,8.1,13.5
9168271,2807,8.1,13.5
9168271,3109,8.1,13.5
9168271,3202,8.1,13.5
9168271,3309,8.1,13.5
9168271,4103,8.1,13.5
9168271,4504,8.1,13.5
9168271,4702,8.1,13.5
9168271,4804,8.1,13.5
9168271,7103,8.1,13.5
9168271,7704,8.1,13.5
9168271,8309,8.1,13.5
9168271,8409,8.1,13.5
9168271,8707,8.1,13.5
9168271,9303,8.1,13.5
9168271,9603,8.1,13.5
9168271,9609,8.1,13.5
9178271,603,8.1,13.5
9178271,807,8.1,13.5
9178271,903,8.1,13.5
9178271,907,8.1,13.5
9178271,1702,8.1,13.5
9178271,2103,8.1,13.5
9178271,2209,8.1,13.5
9178271,2509,8.1,13.5
9178271,2704,8.1,13.5
9178271,2807,8.1,13.5
9178271,3109,8.1,13.5
9178271,3202,8.1,13.5
9178271,3309,8.1,13.5
9178271,4103,8.1,13.5
9178271,4504,8.1,13.5
9178271,4702,8.1,13.5
9178271,4804,8.1,13.5
9178271,7103,8.1,13.5
9178271,7704,8.1,13.5
9178271,8309,8.1,13.5
9178271,8409,8.1,13.5
9178271,8707,8.1,13.5
9178271,9303,8.1,13.5
9178271,9603,8.1,13.5
9178271,9609,8.1,13.5
9248504,603,8.7,14.5
9248504,807,8.7,14.5
9248504,903,8.7,14.5
9248504,907,8.7,14.5
9248504,1702,8.7,14.5
9248504,2103,8.7,14.5
9248504,2209,8.7,14.5
9248504,2509,8.7,14.5
9248504,2704,8.7,14.5
9248504,2807,8.7,14.5
9248504,3109,8.7,14.5
9248504,3202,8.7,14.5
9248504,3309,8.7,14.5
9248504,4103,8.7,14.5
9248504,4504,8.7,14.5
9248504,4702,8.7,14.5
9248504,4804,8.7,14.5
9248504,7103,8.7,14.5
9248504,7704,8.7,14.5
9248504,8309,8.7,14.5
9248504,8409,8.7,14.5
9248504,8707,8.7,14.5
9248504,9303,8.7,14.5
9248504,9603,8.7,14.5
9248504,9609,8.7,14.5
9257426,603,11.7,19.5
9257426,807,11.7,19.5
9257426,903,11.7,19.5
9257426,907,11.7,19.5
9257426,1702,11.7,19.5
9257426,2103,11.7,19.5
9257426,2209,11.7,19.5
9257426,2509,11.7,19.5
9257426,2704,11.7,19.5
9257426,2807,11.7,19.5
9257426,3109,11.7,19.5
9257426,3202,11.7,19.5
9257426,3309,11.7,19.5
9257426,4103,11.7,19.5
9257426,4504,11.7,19.5
9257426,4702,11.7,19.5
9257426,4804,11.7,19.5
9257426,7103,11.7,19.5
9257426,7704,11.7,19.5
9257426,8309,11.7,19.5
9257426,8409,11.7,19.5
9257426,8707,11.7,19.5
9257426,9303,11.7,19.5
9257426,9603,11.7,19.5
9257426,9609,11.7,19.5
9267426,603,11.7,19.5
9267426,807,11.7,19.5
9267426,903,11.7,19.5
9267426,907,11.7,19.5
9267426,1702,11.7,19.5
9267426,2103,11.7,19.5
9267426,2209,11.7,19.5
9267426,2509,11.7,19.5
9267426,2704,11.7,19.5
9267426,2807,11.7,19.5
9267426,3109,11.7,19.5
9267426,3202,11.7,19.5
9267426,3309,11.7,19.5
9267426,4103,11.7,19.5
9267426,4504,11.7,19.5
9267426,4702,11.7,19.5
9267426,4804,11.7,19.5
9267426,7103,11.7,19.5
9267426,7704,11.7,19.5
9267426,8309,11.7,19.5
9267426,8409,11.7,19.5
9267426,8707,11.7,19.5
9267426,9303,11.7,19.5
9267426,9603,11.7,19.5
9267426,9609,11.7,19.5
9277426,603,11.7,19.5
9277426,807,11.7,19.5
9277426,903,11.7,19.5
9277426,907,11.7,19.5
9277426,1702,11.7,19.5
9277426,2103,11.7,19.5
9277426,2209,11.7,19.5
9277426,2509,11.7,19.5
9277426,2704,11.7,19.5
9277426,2807,11.7,19.5
9277426,3109,11.7,19.5
9277426,3202,11.7,19.5
9277426,3309,11.7,19.5
9277426,4103,11.7,19.5
9277426,4504,11.7,19.5
9277426,4702,11.7,19.5
9277426,4804,11.7,19.5
9277426,7103,11.7,19.5
9277426,7704,11.7,19.5
9277426,8309,11.7,19.5
9277426,8409,11.7,19.5
9277426,8707,11.7,19.5
9277426,9303,11.7,19.5
9277426,9603,11.7,19.5
9277426,9609,11.7,19.5
9288109,603,19.8,33.0
9288109,807,19.8,33.0
9288109,903,19.8,33.0
9288109,907,19.8,33.0
9288109,1702,19.8,33.0
9288109,2103,19.8,33.0
9288109,2209,19.8,33.0
9288109,2509,19.8,33.0
9288109,2704,19.8,33.0
9288109,2807,19.8,33.0
9288109,3109,19.8,33.0
9288109,3202,19.8,33.0
9288109,3309,19.8,33.0
9288109,4103,19.8,33.0
9288109,4504,19.8,33.0
9288109,4702,19.8,33.0
9288109,4804,19.8,33.0
9288109,7103,19.8,33.0
9288109,7704,19.8,33.0
9288109,8309,19.8,33.0
9288109,8409,19.8,33.0
9288109,8707,19.8,33.0
9288109,9303,19.8,33.0
9288109,9603,19.8,33.0
9288109,9609,19.8,33.0
9297426,603,11.7,19.5
9297426,807,11.7,19.5
9297426,903,11.7,19.5
9297426,907,11.7,19.5
9297426,1702,11.7,19.5
9297426,2103,11.7,19.5
9297426,2209,11.7,19.5
9297426,2509,11.7,19.5
9297426,2704,11.7,19.5
9297426,2807,11.7,19.5
9297426,3109,11.7,19.5
9297426,3202,11.7,19.5
9297426,3309,11.7,19.5
9297426,4103,11.7,19.5
9297426,4504,11.7,19.5
9297426,4702,11.7,19.5
9297426,4804,11.7,19.5
9297426,7103,11.7,19.5
9297426,7704,11.7,19.5
9297426,8309,11.7,19.5
9297426,8409,11.7,19.5
9297426,8707,11.7,19.5
9297426,9303,11.7,19.5
9297426,9603,11.7,19.5
9297426,9609,11.7,19.5
9402188,603,18.6,31.0
9402188,807,18.6,31.0
9402188,903,18.6,31.0
9402188,907,18.6,31.0
9402188,1702,18.6,31.0
9402188,2103,18.6,31.0
9402188,2209,18.6,31.0
9402188,2509,18.6,31.0
9402188,2704,18.6,31.0
9402188,2807,18.6,31.0
9402188,3109,18.6,31.0
9402188,3202,18.6,31.0
9402188,3309,18.6,31.0
9402188,4103,18.6,31.0
9402188,4504,18.6,31.0
9402188,4702,18.6,31.0
9402188,4804,18.6,31.0
9402188,7103,18.6,31.0
9402188,7704,18.6,31.0
9402188,8309,18.6,31.0
9402188,8409,18.6,31.0
9402188,8707,18.6,31.0
9402188,9303,18.6,31.0
9402188,9603,18.6,31.0
9402188,9609,18.6,31.0
9411343,603,11.1,18.5
9411343,807,11.1,18.5
9411343,903,11.1,18.5
9411343,907,11.1,18.5
9411343,1702,11.1,18.5
9411343,2103,11.1,18.5
9411343,2209,11.1,18.5
9411343,2509,11.1,18.5
9411343,2704,11.1,18.5
9411343,2807,11.1,18.5
9411343,3109,11.1,18.5
9411343,3202,11.1,18.5
9411343,3309,11.1,18.5
9411343,4103,11.1,18.5
9411343,4504,11.1,18.5
9411343,4702,11.1,18.5
9411343,4804,11.1,18.5
9411343,7103,11.1,18.5
9411343,7704,11.1,18.5
9411343,8309,11.1,18.5
9411343,8409,11.1,18.5
9411343,8707,11.1,18.5
9411343,9303,11.1,18.5
9411343,9603,11.1,18.5
9411343,9609,11.1,18.5
9498352,603,16.2,27.0
9498352,807,16.2,27.0
9498352,903,16.2,27.0
9498352,907,16.2,27.0
9498352,1702,16.2,27.0
9498352,2103,16.2,27.0
9498352,2209,16.2,27.0
9498352,2509,16.2,27.0
9498352,2704,16.2,27.0
9498352,2807,16.2,27.0
9498352,3109,16.2,27.0
9498352,3202,16.2,27.0
9498352,3309,16.2,27.0
9498352,4103,16.2,27.0
9498352,4504,16.2,27.0
9498352,4702,16.2,27.0
9498352,4804,16.2,27.0
9498352,7103,16.2,27.0
9498352,7704,16.2,27.0
9498352,8309,16.2,27.0
9498352,8409,16.2,27.0
9498352,8707,16.2,27.0
9498352,9303,16.2,27.0
9498352,9603,16.2,27.0
9498352,9609,16.2,27.0
9504350,603,8.1,13.5
9504350,807,8.1,13.5
9504350,903,8.1,13.5
9504350,907,8.1,13.5
9504350,1702,8.1,13.5
9504350,2103,8.1,13.5
9504350,2209,8.1,13.5
9504350,2509,8.1,13.5
9504350,2704,8.1,13.5
9504350,2807,8.1,13.5
9504350,3109,8.1,13.5
9504350,3202,8.1,13.5
9504350,3309,8.1,13.5
9504350,4103,8.1,13.5
9504350,4504,8.1,13.5
9504350,4702,8.1,13.5
9504350,4804,8.1,13.5
9504350,7103,8.1,13.5
9504350,7704,8.1,13.5
9504350,8309,8.1,13.5
9504350,8409,8.1,13.5
9504350,8707,8.1,13.5
9504350,9303,8.1,13.5
9504350,9603,8.1,13.5
9504350,9609,8.1,13.5
9507519,603,8.4,14.0
9507519,807,8.4,14.0
9507519,903,8.4,14.0
9507519,907,8.4,14.0
9507519,1702,8.4,14.0
9507519,2103,8.4,14.0
9507519,2209,8.4,14.0
9507519,2509,8.4,14.0
9507519,2704,8.4,14.0
9507519,2807,8.4,14.0
9507519,3109,8.4,14.0
9507519,3202,8.4,14.0
9507519,3309,8.4,14.0
9507519,4103,8.4,14.0
9507519,4504,8.4,14.0
9507519,4702,8.4,14.0
9507519,4804,8.4,14.0
9507519,7103,8.4,14.0
9507519,7704,8.4,14.0
9507519,8309,8.4,14.0
9507519,8409,8.4,14.0
9507519,8707,8.4,14.0
9507519,9303,8.4,14.0
9507519,9603,8.4,14.0
9507519,9609,8.4,14.0
9579904,603,1.46,4.0
9579904,807,1.46,4.0
9579904,903,1.46,4.0
9579904,907,1.46,4.0
9579904,1702,1.46,4.0
9579904,2103,1.46,4.0
9579904,2209,1.46,4.0
9579904,2509,1.46,4.0
9579904,2704,1.46,4.0
9579904,2807,1.46,4.0
9579904,3109,1.46,4.0
9579904,3202,1.46,4.0
9579904,3309,1.46,4.0
9579904,4103,1.46,4.0
9579904,4504,1.46,4.0
9579904,4702,1.46,4.0
9579904,4804,1.46,4.0
9579904,7103,1.46,4.0
9579904,7704,1.46,4.0
9579904,8309,1.46,4.0
9579904,8409,1.46,4.0
9579904,8707,1.46,4.0
9579904,9303,1.46,4.0
9579904,9603,1.46,4.0
9579904,9609,1.46,4.0
9594893,603,20.4,34.0
9594893,807,20.4,34.0
9594893,903,20.4,34.0
9594893,907,20.4,34.0
9594893,1702,20.4,34.0
9594893,2103,20.4,34.0
9594893,2209,20.4,34.0
9594893,2509,20.4,34.0
9594893,2704,20.4,34.0
9594893,2807,20.4,34.0
9594893,3109,20.4,34.0
9594893,3202,20.4,34.0
9594893,3309,20.4,34.0
9594893,4103,20.4,34.0
9594893,4504,20.4,34.0
9594893,4702,20.4,34.0
9594893,4804,20.4,34.0
9594893,7103,20.4,34.0
9594893,7704,20.4,34.0
9594893,8309,20.4,34.0
9594893,8409,20.4,34.0
9594893,8707,20.4,34.0
9594893,9303,20.4,34.0
9594893,9603,20.4,34.0
9594893,9609,20.4,34.0
9702306,603,8.15,8.0
9702306,807,8.15,8.0
9702306,903,8.15,8.0
9702306,907,8.15,8.0
9702306,1702,8.15,8.0
9702306,2103,8.15,8.0
9702306,2209,8.15,8.0
9702306,2509,8.15,8.0
9702306,2704,8.15,8.0
9702306,2807,8.15,8.0
9702306,3109,8.15,8.0
9702306,3202,8.15,8.0
9702306,3309,8.15,8.0
9702306,4103,8.15,8.0
9702306,4504,8.15,8.0
9702306,4702,8.15,8.0
9702306,4804,8.15,8.0
9702306,7103,8.15,8.0
9702306,7704,8.15,8.0
9702306,8309,8.15,8.0
9702306,8409,8.15,8.0
9702306,8707,8.15,8.0
9702306,9303,8.15,8.0
9702306,9603,8.15,8.0
9702306,9609,8.15,8.0
